Time elapsed, Glow State, Visible Light, Right Sleeve State, Right X Acc, Right Y Acc, Right Z Acc, Left Sleeve State, Left X Acc, Left Y Acc, Left Z Acc
311749.00,1,242,0,10.88,-4.53,3.27,0,-0.77,11.58,-1.86
312249.00,1,242,0,8.90,-2.94,0.76,0,-1.07,7.44,-2.72
313109.00,1,48,0,10.56,-4.22,2.67,0,-0.66,11.31,-3.71
313613.00,1,48,0,10.49,-5.13,3.24,0,-2.98,11.30,-1.84
314113.00,1,48,0,10.49,-5.13,3.24,0,-2.98,11.30,-1.84
314613.00,1,48,0,10.67,-4.15,2.05,0,-0.87,7.14,-2.04
315473.00,1,36,0,10.08,-5.83,3.89,0,-2.89,11.73,-3.97
315977.00,1,36,0,8.16,-5.24,4.98,0,-0.36,10.40,-1.89
316477.00,1,36,0,8.16,-5.24,4.98,0,-0.36,10.40,-1.89
316977.00,1,36,0,9.99,-3.98,3.48,0,-2.81,11.74,-4.58
317837.00,1,34,0,8.55,-4.75,4.83,0,-2.13,9.25,-3.47
318341.00,1,34,0,8.68,-5.29,5.12,0,-2.13,10.84,-3.14
318841.00,1,34,0,8.68,-5.29,5.12,0,-2.13,10.84,-3.14
319341.00,1,34,0,12.14,-5.12,4.97,0,-0.45,11.25,-2.87
320200.00,1,39,0,7.47,-4.45,3.72,0,-1.94,8.16,-1.07
320700.00,1,39,0,7.47,-4.45,3.72,0,-1.94,8.16,-1.07
321200.00,1,39,0,11.67,-5.72,0.85,0,-1.84,9.97,-2.99
321700.00,1,39,0,10.09,-2.82,2.29,0,2.58,10.76,-2.05
322565.00,1,47,0,5.95,-2.82,3.82,0,-1.07,4.57,-1.92
323069.00,1,47,0,6.14,-4.25,2.97,0,-2.71,7.69,-1.66
323569.00,1,47,0,6.14,-4.25,2.97,0,-2.71,7.69,-1.66
324069.00,1,47,0,9.84,-5.81,2.76,0,2.16,11.75,-2.69
324929.00,1,61,0,6.20,-3.71,1.73,0,-3.11,5.60,-1.75
325433.00,1,61,0,6.43,-2.75,3.81,0,-1.12,5.78,-2.03
325933.00,1,61,0,6.43,-2.75,3.81,0,-1.12,5.78,-2.03
326433.00,1,61,0,8.39,-4.81,3.62,0,-2.15,9.23,-1.79
327293.00,1,72,0,9.94,-2.74,2.78,0,-1.53,6.75,-2.86
327797.00,1,72,0,8.65,-2.46,2.60,0,-0.16,7.84,-1.63
328297.00,1,72,0,8.65,-2.46,2.60,0,-0.16,7.84,-1.63
328797.00,1,72,0,6.56,-2.69,3.45,0,-0.35,4.95,-1.47
329657.00,1,31,0,11.22,-4.94,1.89,0,-1.52,7.71,-1.78
330161.00,1,31,0,10.29,-3.13,3.50,0,0.85,10.14,-2.72
330661.00,1,31,0,10.29,-3.13,3.50,0,0.85,10.14,-2.72
331161.00,1,31,0,9.30,-4.59,1.83,0,2.52,9.73,-2.09
332021.00,1,61,0,9.51,-4.29,1.88,0,-7.48,6.79,-0.43
333035.00,1,61,0,8.68,-4.57,3.53,1,1.17,-19.61,-19.61
333535.00,1,61,0,8.68,-4.57,3.53,1,1.17,-19.61,-19.61
334384.00,1,97,0,8.93,-4.61,2.85,1,1.17,8.82,3.77
334884.00,1,97,0,8.93,-4.61,2.85,1,1.17,8.82,3.77
335384.00,1,97,0,8.76,-4.93,1.11,1,4.26,7.79,4.27
335884.00,1,97,0,11.72,-5.15,3.76,0,1.17,12.50,0.41
336749.00,1,34,0,9.70,-5.48,3.15,0,-0.90,9.71,-1.26
337253.00,1,34,0,7.83,-3.00,1.86,0,-0.42,6.99,-0.40
337753.00,1,34,0,7.83,-3.00,1.86,0,-0.42,6.99,-0.40
338253.00,1,34,0,5.67,-3.72,1.59,0,-1.32,5.32,1.16
339113.00,1,39,0,10.77,-3.33,3.26,0,-0.30,12.04,-2.71
339617.00,1,39,0,10.70,-4.81,0.98,0,0.17,10.97,-1.13
340117.00,1,39,0,10.70,-4.81,0.98,0,0.17,10.97,-1.13
340617.00,1,39,0,6.17,-2.89,2.59,0,-1.10,4.59,0.41
341477.00,1,23,0,11.63,-5.28,0.99,0,-0.48,9.61,-0.48
341981.00,1,23,0,10.78,-2.93,2.16,0,1.56,10.13,-1.62
342481.00,1,23,0,10.78,-2.93,2.16,0,1.56,10.13,-1.62
342981.00,1,23,0,7.26,-2.93,1.99,0,-2.46,6.57,0.15
343841.00,1,23,0,10.57,-4.78,2.92,0,-3.33,11.55,-1.72
344345.00,1,23,0,11.42,-5.42,2.70,0,0.74,9.10,-0.96
344845.00,1,23,0,11.42,-5.42,2.70,0,0.74,9.10,-0.96
345345.00,1,23,0,9.91,-3.54,1.94,0,0.09,10.40,-2.08
346205.00,1,26,0,12.14,-5.88,4.07,0,-2.90,13.37,-2.41
346709.00,1,26,0,10.98,-6.04,2.94,0,-1.82,14.70,-2.53
347209.00,1,26,0,10.98,-6.04,2.94,0,-1.82,14.70,-2.53
347709.00,1,26,0,5.95,-3.77,1.49,0,-1.80,5.60,0.04
348569.00,1,37,0,11.03,-5.84,3.04,0,-1.10,9.96,-0.87
349073.00,1,37,0,11.45,-4.52,3.61,0,0.68,10.78,-1.88
349573.00,1,37,0,11.45,-4.52,3.61,0,0.68,10.78,-1.88
350073.00,1,37,0,11.33,-3.26,3.57,0,1.72,11.31,-2.13
350933.00,1,72,0,10.54,-4.69,3.22,0,-1.22,11.01,-1.64
351437.00,1,72,0,10.29,-4.75,2.59,0,-1.67,10.79,-1.38
351937.00,1,72,0,10.29,-4.75,2.59,0,-1.67,10.79,-1.38
352437.00,1,72,0,11.73,-5.32,0.96,0,-0.64,9.81,-0.64
353296.00,1,177,0,10.86,-5.73,2.03,0,-2.28,12.17,-1.77
353796.00,1,177,0,10.86,-5.73,2.03,0,-2.28,12.17,-1.77
354296.00,1,177,0,10.70,-4.84,3.51,0,0.33,12.00,-2.40
354796.00,1,177,0,11.13,-3.28,2.57,0,1.45,10.94,-2.18
355661.00,0,407,0,10.12,-5.85,2.98,0,-2.51,12.95,-2.17
356165.00,0,407,0,8.88,-5.99,3.28,0,-2.71,10.69,-1.02
356665.00,0,407,0,8.88,-5.99,3.28,0,-2.71,10.69,-1.02
357165.00,0,407,0,12.46,-4.41,0.87,0,-1.17,11.07,-2.25
358025.00,1,99,0,7.71,-4.75,3.82,0,-1.70,8.64,-0.11
358529.00,1,99,0,9.19,-5.25,3.93,0,-1.87,11.35,-2.09
359029.00,1,99,0,9.19,-5.25,3.93,0,-1.87,11.35,-2.09
359529.00,1,99,0,11.24,-7.15,3.51,0,-1.51,13.66,-2.39
360389.00,1,39,0,8.80,-4.20,2.85,0,-3.44,10.50,-2.06
360893.00,1,39,0,10.41,-5.80,2.33,0,-2.03,11.60,-1.68
361393.00,1,39,0,10.41,-5.80,2.33,0,-2.03,11.60,-1.68
361893.00,1,39,0,11.06,-5.42,1.49,0,2.95,11.35,-1.47
362752.00,1,33,0,8.93,-5.15,2.88,0,-1.60,9.43,-0.36
363252.00,1,33,0,8.93,-5.15,2.88,0,-1.60,9.43,-0.36
363752.00,1,33,0,10.80,-5.64,3.19,0,-1.34,12.33,-2.51
364252.00,1,33,0,10.83,-6.11,3.53,0,-1.02,11.70,-1.23
365117.00,1,33,0,7.51,-3.36,4.52,0,-0.96,9.15,-1.62
365621.00,1,33,0,8.94,-5.23,2.54,0,-1.68,10.30,-0.76
366121.00,1,33,0,8.94,-5.23,2.54,0,-1.68,10.30,-0.76
366621.00,1,33,0,11.42,-5.18,2.93,0,-0.73,11.55,-2.22
367481.00,1,46,0,7.21,-4.25,1.95,0,-2.87,7.84,-0.44
367985.00,1,46,0,8.44,-3.16,3.69,0,-2.68,10.18,-1.55
368485.00,1,46,0,8.44,-3.16,3.69,0,-2.68,10.18,-1.55
368985.00,1,46,0,11.13,-4.62,2.22,0,-1.43,12.78,-2.30
369845.00,1,106,0,7.17,-3.05,2.88,0,-2.05,6.43,-0.12
370349.00,1,106,0,7.67,-3.73,0.60,0,-1.89,8.37,-0.17
370849.00,1,106,0,7.67,-3.73,0.60,0,-1.89,8.37,-0.17
371349.00,1,106,0,10.48,-3.46,3.17,0,-0.65,9.16,-0.25
372209.00,0,887,0,6.03,-2.81,2.09,0,-1.49,6.22,0.72
372709.00,0,887,0,6.03,-2.81,2.09,0,-1.49,6.22,0.72
373209.00,0,887,0,11.90,-5.39,3.31,0,1.25,13.20,-2.93
373709.00,0,887,0,11.35,-2.93,1.60,0,-0.82,10.09,-1.47
374573.00,1,125,0,7.11,-2.68,2.21,0,-1.07,6.68,-0.90
375077.00,1,125,0,7.47,-3.47,1.55,0,-1.95,8.70,0.33
375577.00,1,125,0,7.47,-3.47,1.55,0,-1.95,8.70,0.33
376077.00,1,125,0,11.88,-4.08,-0.43,0,-0.77,9.84,-1.33
376937.00,1,64,0,9.00,-4.16,2.10,0,-1.40,8.52,-0.34
377441.00,1,64,0,10.66,-5.57,2.49,0,-1.59,12.46,-2.55
377941.00,1,64,0,10.66,-5.57,2.49,0,-1.59,12.46,-2.55
378441.00,1,64,0,12.04,-6.11,2.75,0,-2.92,12.60,-1.70
379301.00,1,55,0,9.51,-3.99,2.93,0,-2.73,9.58,-2.13
379805.00,1,55,0,10.79,-5.11,1.33,0,-2.09,11.86,-2.00
380305.00,1,55,0,10.79,-5.11,1.33,0,-2.09,11.86,-2.00
380805.00,1,55,0,12.55,-4.74,1.39,0,0.03,14.20,-3.66
381668.00,1,56,0,9.47,-5.64,1.18,0,-1.89,11.88,-1.13
382172.00,1,56,0,10.63,-6.15,2.66,0,-0.45,12.25,-2.61
382672.00,1,56,0,10.63,-6.15,2.66,0,-0.45,12.25,-2.61
383172.00,1,56,0,12.51,-6.34,1.63,0,-3.52,14.93,-2.86
384031.00,1,26,0,8.94,-4.28,2.62,0,-1.91,10.21,-2.27
384531.00,1,26,0,8.94,-4.28,2.62,0,-1.91,10.21,-2.27
385031.00,1,26,0,12.18,-4.60,2.23,0,-1.06,13.16,-2.61
385531.00,1,26,0,11.26,-5.54,2.67,0,-2.97,12.04,-2.45
386396.00,1,107,0,7.89,-3.90,1.33,0,-2.23,7.49,-0.79
386900.00,1,107,0,8.85,-3.92,3.25,0,-2.66,9.94,-2.39
387400.00,1,107,0,8.85,-3.92,3.25,0,-2.66,9.94,-2.39
387900.00,1,107,0,10.19,-5.10,2.00,0,-1.38,12.33,-2.57
388760.00,1,62,0,6.64,-3.06,3.27,0,-1.93,6.63,-1.02
389264.00,1,62,0,6.98,-3.59,0.30,0,-2.69,7.93,-0.96
389764.00,1,62,0,6.98,-3.59,0.30,0,-2.69,7.93,-0.96
390264.00,1,62,0,12.31,-4.30,0.10,0,-0.21,10.20,-2.26
391124.00,1,23,0,6.97,-3.39,0.38,0,-2.52,6.58,-0.54
391628.00,1,23,0,7.91,-2.77,2.34,0,-2.96,7.82,-1.85
392128.00,1,23,0,7.91,-2.77,2.34,0,-2.96,7.82,-1.85
392628.00,1,23,0,10.35,-4.47,1.07,0,-1.96,10.60,-1.86
393488.00,1,25,0,7.01,-3.11,2.52,0,-1.92,6.63,-1.29
393992.00,1,25,0,7.02,-4.24,0.73,0,-2.26,8.28,-0.18
394492.00,1,25,0,7.02,-4.24,0.73,0,-2.26,8.28,-0.18
394992.00,1,25,0,11.07,-5.32,2.65,0,-0.08,12.90,-2.64
395852.00,1,36,0,5.59,-3.60,1.02,0,-2.01,6.29,-0.08
396356.00,1,36,0,6.41,-3.14,2.58,0,-2.18,7.13,-2.15
396856.00,1,36,0,6.41,-3.14,2.58,0,-2.18,7.13,-2.15
397356.00,1,36,0,9.73,-5.26,2.79,0,-1.76,11.01,-1.47
398216.00,1,29,0,6.10,-3.08,2.32,0,-0.51,5.10,-0.62
398720.00,1,29,0,6.90,-3.73,0.83,0,-2.28,7.18,-0.78
399220.00,1,29,0,6.90,-3.73,0.83,0,-2.28,7.18,-0.78
399720.00,1,29,0,10.01,-5.00,1.83,0,-1.89,11.03,-2.80
401089.00,1,82,0,7.32,-3.80,0.49,1,6.27,6.57,3.36
401589.00,1,82,0,7.32,-3.80,0.49,1,6.27,6.57,3.36
402089.00,1,82,0,6.58,-5.25,2.66,1,-1.23,5.60,2.68
402944.00,1,232,0,10.46,-6.06,1.90,1,-5.12,12.39,0.66
403448.00,1,232,0,11.21,-5.63,1.88,1,-0.45,13.52,-2.44
403955.00,1,232,0,9.54,-4.33,2.44,0,-1.37,10.73,-0.53
404455.00,1,232,0,9.54,-4.33,2.44,0,-1.37,10.73,-0.53
405307.00,1,76,0,8.27,-4.69,2.44,0,-1.30,10.78,-1.61
405807.00,1,76,0,8.27,-4.69,2.44,0,-1.30,10.78,-1.61
406307.00,1,76,0,10.64,-4.75,1.08,0,-0.58,9.08,-0.93
406807.00,1,76,0,12.02,-5.63,4.06,0,-0.37,11.68,-2.63
407672.00,1,61,0,9.15,-6.24,2.94,0,-1.54,11.19,-1.36
408176.00,1,61,0,11.46,-6.33,1.97,0,-0.53,13.66,-3.37
408676.00,1,61,0,11.46,-6.33,1.97,0,-0.53,13.66,-3.37
409176.00,1,61,0,10.21,-6.23,0.68,0,-3.12,13.51,-2.51
410036.00,1,51,0,10.26,-6.40,2.80,0,-1.49,12.11,-2.22
410540.00,1,51,0,10.39,-6.97,2.01,0,-1.56,12.63,-2.28
411040.00,1,51,0,10.39,-6.97,2.01,0,-1.56,12.63,-2.28
411540.00,1,51,0,11.34,-5.42,1.63,0,-0.60,11.89,-2.50
412399.00,1,60,0,9.37,-6.13,2.64,0,-2.15,11.25,-2.18
412899.00,1,60,0,9.37,-6.13,2.64,0,-2.15,11.25,-2.18
413399.00,1,60,0,9.39,-4.53,5.02,0,-1.00,7.37,-0.73
413899.00,1,60,0,5.84,-2.53,2.49,0,-0.62,2.55,0.37
414764.00,1,60,0,12.27,-8.12,4.41,0,-1.98,14.64,-2.11
415268.00,1,60,0,11.39,-3.56,1.88,0,-0.47,10.15,-1.90
415768.00,1,60,0,11.39,-3.56,1.88,0,-0.47,10.15,-1.90
416268.00,1,60,0,8.51,-4.21,0.62,0,3.39,8.36,-1.10
417128.00,1,35,0,11.68,-4.44,1.64,0,-0.37,11.98,-3.79
417632.00,1,35,0,10.79,-5.79,-1.30,0,-1.61,10.57,-1.03
418132.00,1,35,0,10.79,-5.79,-1.30,0,-1.61,10.57,-1.03
418632.00,1,35,0,6.03,-2.24,2.15,0,-0.31,3.45,-1.16
419492.00,1,20,0,10.35,-5.12,1.18,0,3.15,11.21,-2.85
419996.00,1,20,0,8.38,-2.71,0.95,0,-1.83,7.25,-1.02
420496.00,1,20,0,8.38,-2.71,0.95,0,-1.83,7.25,-1.02
420996.00,1,20,0,5.63,-4.02,1.26,0,-2.22,6.28,-0.07
421855.00,1,27,0,7.22,-2.73,0.91,0,-1.14,5.03,-0.51
422355.00,1,27,0,7.22,-2.73,0.91,0,-1.14,5.03,-0.51
422855.00,1,27,0,5.64,-3.69,1.70,0,-2.93,4.44,0.13
423355.00,1,27,0,6.68,-3.13,2.46,0,-1.02,6.71,-1.24
424220.00,1,36,0,7.57,-3.41,0.92,0,-3.67,5.99,-0.10
424724.00,1,36,0,6.56,-3.15,1.67,0,0.38,4.04,-0.17
425224.00,1,36,0,6.56,-3.15,1.67,0,0.38,4.04,-0.17
425724.00,1,36,0,5.62,-3.66,1.16,0,-1.58,6.06,-0.00
426584.00,1,52,0,6.04,-2.59,1.43,0,0.46,1.87,0.54
427088.00,1,52,0,6.01,-4.19,1.34,0,-0.19,6.17,0.04
427588.00,1,52,0,6.01,-4.19,1.34,0,-0.19,6.17,0.04
428088.00,1,52,0,12.28,-5.75,-0.43,0,1.78,11.00,-3.82
428948.00,1,43,0,5.65,-4.14,0.70,0,-2.40,5.97,-0.28
429452.00,1,43,0,6.67,-3.46,2.99,0,-2.34,7.55,-2.02
429952.00,1,43,0,6.67,-3.46,2.99,0,-2.34,7.55,-2.02
430452.00,1,43,0,10.41,-5.98,2.15,0,-1.93,11.76,-2.24
431311.00,1,48,0,6.22,-3.13,2.95,0,-1.68,6.60,-1.13
431811.00,1,48,0,6.22,-3.13,2.95,0,-1.68,6.60,-1.13
432311.00,1,48,0,8.92,-5.60,2.19,0,-2.37,9.89,-1.20
432811.00,1,48,0,10.13,-5.56,2.20,0,1.08,12.25,-2.74
433676.00,1,48,0,5.76,-4.26,1.48,0,-2.03,6.58,-0.45
434180.00,1,48,0,6.40,-3.10,2.61,0,-2.73,6.54,-1.33
434680.00,1,48,0,6.40,-3.10,2.61,0,-2.73,6.54,-1.33
435180.00,1,48,0,8.37,-4.39,5.63,0,-2.79,10.44,-2.46
436040.00,1,61,0,5.32,-3.29,2.59,0,-1.94,4.95,-0.97
436544.00,1,61,0,6.49,-4.29,1.52,0,-2.95,7.34,-0.43
437044.00,1,61,0,6.49,-4.29,1.52,0,-2.95,7.34,-0.43
437544.00,1,61,0,9.53,-6.42,3.44,0,-1.81,10.85,-2.92
438404.00,1,36,0,6.41,-4.90,1.00,0,-1.66,6.77,-0.80
438908.00,1,36,0,7.60,-3.75,3.00,0,-2.34,8.35,-2.93
439408.00,1,36,0,7.60,-3.75,3.00,0,-2.34,8.35,-2.93
439908.00,1,36,0,9.88,-3.02,2.26,0,-1.39,9.58,-4.15
440767.00,1,62,0,7.68,-3.22,2.53,0,-1.92,8.25,-2.67
441267.00,1,62,0,7.68,-3.22,2.53,0,-1.92,8.25,-2.67
441767.00,1,62,0,10.30,-5.41,1.72,0,-3.92,11.04,-2.23
442267.00,1,62,0,11.19,-4.38,1.25,0,-2.34,10.71,-1.54
443132.00,1,71,0,7.34,-5.22,1.86,0,-1.49,9.05,-0.44
443636.00,1,71,0,10.59,-6.23,2.52,0,-1.23,13.02,-3.55
444136.00,1,71,0,10.59,-6.23,2.52,0,-1.23,13.02,-3.55
444636.00,1,71,0,10.09,-3.25,-0.71,0,-1.43,10.37,-1.77
445495.00,1,83,0,10.18,-6.05,1.76,0,-1.65,12.55,-3.28
445995.00,1,83,0,10.18,-6.05,1.76,0,-1.65,12.55,-3.28
446495.00,1,83,0,10.04,-6.52,0.34,0,-3.53,13.05,-3.15
446995.00,1,83,0,11.06,-6.50,0.01,0,-5.49,8.25,-4.10
447860.00,1,106,0,11.02,-5.17,0.51,0,-10.41,2.82,-1.42
448364.00,1,106,0,13.82,-5.91,-1.73,0,-9.51,0.29,-1.17
448864.00,1,106,0,13.82,-5.91,-1.73,0,-9.51,0.29,-1.17
449364.00,1,106,0,8.60,2.44,-4.21,0,-10.25,0.05,-3.24
450733.00,1,69,1,19.61,9.20,2.87,0,-9.90,-1.31,-0.56
451233.00,1,69,1,19.61,9.20,2.87,0,-9.90,-1.31,-0.56
451733.00,1,69,1,6.55,5.77,4.25,0,-7.92,-0.91,0.56
452588.00,1,63,1,8.92,4.94,3.64,0,-10.25,-0.72,-0.92
453092.00,1,63,1,8.95,5.88,1.18,0,-11.47,-0.68,-1.85
453592.00,1,63,1,8.95,5.88,1.18,0,-11.47,-0.68,-1.85
454092.00,1,63,0,8.03,6.58,-3.35,0,-10.71,0.10,-2.64
454951.00,1,166,0,7.46,2.20,-7.88,0,-10.50,-0.88,-1.61
455451.00,1,166,0,7.46,2.20,-7.88,0,-10.50,-0.88,-1.61
455951.00,1,166,0,7.87,1.72,-10.75,0,-11.32,1.02,-2.78
456451.00,1,166,0,7.78,1.07,-9.86,0,-11.33,1.05,-2.89
457316.00,1,60,0,6.38,0.95,-8.16,0,-9.71,-0.81,-0.28
457820.00,1,60,0,7.47,2.56,-9.80,0,-10.72,-0.47,-2.27
458320.00,1,60,0,7.47,2.56,-9.80,0,-10.72,-0.47,-2.27
458820.00,1,60,0,4.94,2.39,-8.21,0,-11.65,-1.77,-0.03
459679.00,1,36,0,6.20,1.64,-7.15,0,-9.05,-2.02,-1.16
460179.00,1,36,0,6.20,1.64,-7.15,0,-9.05,-2.02,-1.16
460679.00,1,36,0,7.76,1.71,-11.17,0,-11.15,0.01,-1.59
461179.00,1,36,0,6.44,2.75,-10.45,0,-10.48,-0.62,-1.47
462044.00,1,68,0,4.23,-0.34,-6.03,0,-8.08,-1.18,-0.51
462548.00,1,68,0,6.81,0.80,-6.38,0,-8.48,-1.41,-1.20
463048.00,1,68,0,6.81,0.80,-6.38,0,-8.48,-1.41,-1.20
463548.00,1,68,0,7.93,0.44,-10.28,0,-10.77,-0.23,-1.30
464408.00,1,67,0,4.76,-0.16,-3.66,0,-7.25,-1.28,0.23
464912.00,1,67,0,5.80,1.90,-5.71,0,-7.58,-1.02,0.68
465412.00,1,67,0,5.80,1.90,-5.71,0,-7.58,-1.02,0.68
465912.00,1,67,0,5.43,1.34,-8.28,0,-11.06,0.45,-1.83
466772.00,1,112,0,2.67,0.59,-4.34,0,-6.74,-1.34,0.42
467276.00,1,112,0,5.29,0.22,-4.75,0,-7.52,-0.74,-0.27
467776.00,1,112,0,5.29,0.22,-4.75,0,-7.52,-0.74,-0.27
468276.00,1,112,0,6.22,0.16,-8.14,0,-9.51,-0.53,-0.56
469136.00,1,117,0,3.87,0.57,-3.44,0,-6.66,-1.37,0.36
469640.00,1,117,0,2.76,0.48,-5.03,0,-7.28,-1.72,0.53
470145.00,1,117,0,6.09,0.19,-5.27,0,-8.34,-0.25,-0.83
470645.00,1,117,0,6.09,0.19,-5.27,0,-8.34,-0.25,-0.83
471500.00,1,166,0,2.84,0.57,-4.96,0,-7.90,-1.41,0.40
472004.00,1,166,0,5.14,-0.39,-3.83,0,-6.95,-1.59,-0.34
472504.00,1,166,0,5.14,-0.39,-3.83,0,-6.95,-1.59,-0.34
473004.00,1,166,0,5.11,1.31,-7.55,0,-8.65,-0.93,-1.25
473863.00,1,81,0,4.06,0.45,-2.94,0,-7.29,-1.49,-0.23
474363.00,1,81,0,4.06,0.45,-2.94,0,-7.29,-1.49,-0.23
474863.00,1,81,0,4.49,-0.72,-5.28,0,-7.28,-1.66,0.95
475363.00,1,81,0,6.00,2.55,-6.97,0,-9.07,-2.01,-2.15
476228.00,1,75,0,2.90,0.78,-4.85,0,-7.15,-1.39,0.77
476732.00,1,75,0,6.30,-0.44,-5.38,0,-7.34,-1.65,-1.28
477232.00,1,75,0,6.30,-0.44,-5.38,0,-7.34,-1.65,-1.28
477732.00,1,75,0,6.20,1.47,-10.43,0,-9.84,-1.38,-1.72
478592.00,1,151,0,5.23,-0.60,-4.14,0,-7.91,-1.24,-0.41
479096.00,1,151,0,4.34,0.80,-7.02,0,-8.82,-1.88,0.20
479596.00,1,151,0,4.34,0.80,-7.02,0,-8.82,-1.88,0.20
480096.00,1,151,0,4.69,4.57,-10.61,0,-9.08,1.38,-3.05
480956.00,0,352,0,3.12,0.57,-5.90,0,-8.02,-1.67,0.23
481460.00,0,352,0,6.75,-0.95,-6.19,0,-8.83,-1.90,-2.01
481960.00,0,352,0,6.75,-0.95,-6.19,0,-8.83,-1.90,-2.01
482460.00,0,352,0,7.39,1.75,-12.02,0,-10.85,0.25,-2.58
483319.00,1,90,0,6.33,-0.93,-4.21,0,-7.95,-2.17,-0.49
483819.00,1,90,0,6.33,-0.93,-4.21,0,-7.95,-2.17,-0.49
484319.00,1,90,0,7.05,0.43,-9.42,0,-10.88,-1.28,-1.27
484819.00,1,90,0,9.18,1.42,-11.00,0,-10.75,0.34,-3.28
485683.00,0,344,0,3.73,0.31,-5.66,0,-7.89,-1.70,-0.11
486183.00,0,344,0,3.73,0.31,-5.66,0,-7.89,-1.70,-0.11
486683.00,0,344,0,7.59,0.23,-7.67,0,-9.53,-0.63,-2.98
487183.00,0,344,0,7.31,1.65,-11.51,0,-11.01,-0.43,-2.71
488048.00,0,617,0,6.16,-0.99,-4.44,0,-7.58,-2.01,-1.16
488552.00,0,617,0,4.59,0.00,-6.88,0,-8.29,-1.35,-0.45
489052.00,0,617,0,4.59,0.00,-6.88,0,-8.29,-1.35,-0.45
489552.00,0,617,0,8.72,1.34,-11.71,0,-10.76,-0.35,-3.77
490412.00,1,109,0,4.70,0.03,-6.04,0,-7.92,-1.94,-0.15
490916.00,1,109,0,7.97,-1.29,-7.11,0,-9.43,-1.77,-1.70
491416.00,1,109,0,7.97,-1.29,-7.11,0,-9.43,-1.77,-1.70
491916.00,1,109,0,7.15,1.41,-11.53,0,-10.86,-0.75,-2.76
492776.00,1,115,0,6.81,-0.68,-6.33,0,-8.38,-1.99,-1.96
493280.00,1,115,0,5.69,0.49,-8.55,0,-9.49,-0.92,-1.56
493780.00,1,115,0,5.69,0.49,-8.55,0,-9.49,-0.92,-1.56
494280.00,1,115,0,3.80,4.27,-10.88,0,-10.45,0.07,-2.53
495140.00,1,129,0,4.81,-0.01,-7.10,0,-9.20,-0.86,-0.13
495644.00,1,129,0,7.91,0.75,-9.11,0,-10.13,-0.91,-2.99
496144.00,1,129,0,7.91,0.75,-9.11,0,-10.13,-0.91,-2.99
496644.00,1,129,0,6.51,0.28,-10.04,0,-12.37,-1.28,-1.88
497503.00,1,139,0,8.66,1.20,-11.26,0,-11.22,-0.11,-3.48
498003.00,1,139,0,8.66,1.20,-11.26,0,-11.22,-0.11,-3.48
498503.00,1,139,0,8.04,0.02,-13.15,0,-12.68,0.73,-2.82
499003.00,1,139,0,9.50,-2.61,-10.64,0,-11.41,1.31,-2.81
499868.00,1,92,0,7.46,0.83,-9.83,0,-10.87,0.57,-2.94
500372.00,1,92,0,9.66,0.17,-11.32,0,-11.78,-0.15,-4.70
500872.00,1,92,0,9.66,0.17,-11.32,0,-11.78,-0.15,-4.70
501372.00,1,92,0,6.87,1.39,-7.38,0,-9.24,0.75,-4.38
502232.00,1,191,0,9.50,-0.18,-11.13,0,-11.89,-0.82,-4.54
502736.00,1,191,0,7.79,0.12,-11.56,0,-11.22,0.19,-3.39
503236.00,1,191,0,7.79,0.12,-11.56,0,-11.22,0.19,-3.39
503736.00,1,191,0,5.06,1.97,-10.46,0,-9.48,1.66,-3.42
504596.00,0,306,0,8.36,0.48,-10.83,0,-11.08,-0.23,-2.72
505100.00,0,306,0,7.30,-0.17,-9.81,0,-11.35,0.04,-2.26
505600.00,0,306,0,7.30,-0.17,-9.81,0,-11.35,0.04,-2.26
506100.00,0,306,0,6.90,-0.52,-7.57,0,-8.48,0.21,-3.03
506960.00,1,246,0,8.26,-0.57,-8.77,0,-10.44,0.55,-2.98
507464.00,1,246,0,7.31,0.89,-7.37,0,-9.61,0.26,-4.39
507964.00,1,246,0,7.31,0.89,-7.37,0,-9.61,0.26,-4.39
508464.00,1,246,0,4.30,-0.13,-5.67,0,-8.32,-1.34,-0.36
509324.00,1,222,0,7.40,0.29,-8.92,0,-11.77,-1.09,-3.29
509828.00,1,222,0,7.34,0.94,-10.45,0,-10.36,-0.08,-2.42
510328.00,1,222,0,7.34,0.94,-10.45,0,-10.36,-0.08,-2.42
510828.00,1,222,0,4.92,1.21,-4.78,0,-8.39,-0.63,-1.22
511688.00,1,182,0,9.34,-1.36,-8.20,0,-8.78,-0.68,-2.69
512192.00,1,182,0,8.71,0.14,-9.64,0,-11.99,-2.96,-0.94
512692.00,1,182,0,8.71,0.14,-9.64,0,-11.99,-2.96,-0.94
513192.00,1,182,0,10.96,-9.05,0.61,0,-10.41,-0.74,-2.60
514561.00,1,79,1,19.61,-11.68,7.28,0,-9.62,-3.17,-1.33
515061.00,1,79,1,19.61,-11.68,7.28,0,-9.62,-3.17,-1.33
515561.00,1,79,1,5.39,9.43,-5.48,0,-10.80,-2.17,-1.36
516416.00,1,208,1,4.32,3.20,-4.39,0,-6.56,-2.01,-2.28
516920.00,1,208,1,4.09,2.60,-5.98,0,-8.53,-1.87,-0.94
517420.00,1,208,1,4.09,2.60,-5.98,0,-8.53,-1.87,-0.94
517920.00,1,208,0,4.32,3.38,-7.33,0,-9.14,-3.38,-0.93
