Time elapsed, Glow State, Visible Light, Right Sleeve State, Right X Acc, Right Y Acc, Right Z Acc, Left Sleeve State, Left X Acc, Left Y Acc, Left Z Acc
60659.00,0,1889,0,5.12,-2.51,-5.42,1,-5.59,7.47,1.89
61514.00,0,6162,0,6.44,-3.30,-6.89,1,-1.07,8.36,4.03
62014.00,0,6162,0,6.44,-3.30,-6.89,1,-1.07,8.36,4.03
62514.00,0,6162,0,7.48,-2.71,-5.37,1,1.09,8.02,4.17
63014.00,0,6162,0,4.23,-4.12,-7.29,0,-0.03,8.07,8.77
63878.00,0,21127,0,6.71,-3.00,-4.84,0,-1.13,7.86,-3.95
64382.00,0,21127,0,7.23,-2.11,-6.04,0,-0.53,7.83,-3.25
64882.00,0,21127,0,7.23,-2.11,-6.04,0,-0.53,7.83,-3.25
65382.00,0,21127,0,9.91,-2.34,-6.21,0,0.05,10.04,-4.60
66241.00,0,31298,0,7.21,-3.41,-4.02,0,-4.70,7.11,-5.35
66741.00,0,31298,0,7.21,-3.41,-4.02,0,-4.70,7.11,-5.35
67241.00,0,31298,0,6.34,-3.57,-2.89,0,-5.91,2.97,-3.12
67741.00,0,31298,0,6.85,-4.33,-2.19,0,-7.14,3.25,-2.80
68605.00,0,31505,0,6.45,-3.24,-6.28,0,-8.37,4.23,-2.99
69105.00,0,31505,0,6.45,-3.24,-6.28,0,-8.37,4.23,-2.99
69605.00,0,31505,0,4.97,0.98,-3.14,0,-4.40,2.38,-3.28
70105.00,0,31505,0,6.43,-5.25,-4.52,0,-10.33,2.14,-3.19
70969.00,0,29647,0,8.12,-5.24,-4.94,0,-10.78,2.29,-4.48
71469.00,0,29647,0,8.12,-5.24,-4.94,0,-10.78,2.29,-4.48
71969.00,0,29647,0,9.56,-4.60,-5.22,0,-9.17,2.46,-6.29
72469.00,0,29647,0,9.48,-4.82,-4.30,0,-10.47,2.11,-4.62
73333.00,0,28674,0,7.56,-3.16,-3.06,0,-9.45,0.83,-2.72
73833.00,0,28674,0,7.56,-3.16,-3.06,0,-9.45,0.83,-2.72
74333.00,0,28674,0,8.82,-5.19,-2.13,0,-8.93,0.23,1.25
74833.00,0,28674,0,7.56,-0.76,-4.29,0,-9.96,-1.66,-0.18
75698.00,0,4866,0,7.95,-2.79,-4.67,0,-6.46,-5.42,4.17
76198.00,0,4866,0,7.95,-2.79,-4.67,0,-6.46,-5.42,4.17
76698.00,0,4866,0,7.11,-0.80,-5.15,0,-7.43,-5.69,3.86
77198.00,0,4866,0,6.36,-1.10,-7.93,0,-7.25,-4.86,3.16
78062.00,0,5564,0,6.84,-0.62,-6.38,0,-5.11,-7.55,4.63
78566.00,0,5564,0,7.42,-1.74,-5.99,0,-5.08,-4.56,5.29
79066.00,0,5564,0,7.42,-1.74,-5.99,0,-5.08,-4.56,5.29
79566.00,0,5564,0,6.50,-3.27,-5.85,0,-6.82,4.98,-0.06
80425.00,0,7929,0,7.20,-5.02,-5.63,0,-1.87,9.64,-4.33
80925.00,0,7929,0,7.20,-5.02,-5.63,0,-1.87,9.64,-4.33
81425.00,0,7929,0,6.65,-4.75,-4.07,0,0.45,8.21,-2.63
81925.00,0,7929,0,6.82,-4.49,-4.76,0,1.47,7.45,-3.08
82790.00,0,8467,0,7.26,-5.46,-3.96,0,-8.85,8.06,-8.63
83294.00,0,8467,0,8.75,-6.40,-3.41,0,-7.95,1.58,-3.98
83794.00,0,8467,0,8.75,-6.40,-3.41,0,-7.95,1.58,-3.98
84294.00,0,8467,0,11.14,-2.50,-4.98,0,-9.23,-1.29,-3.41
85153.00,0,13242,0,2.26,12.26,-6.34,0,-8.91,-0.89,-1.47
85653.00,0,13242,0,2.26,12.26,-6.34,0,-8.91,-0.89,-1.47
86153.00,0,13242,0,4.30,6.66,-2.95,0,-9.21,-0.34,-2.93
86653.00,0,13242,0,4.91,7.45,-5.23,0,-9.30,2.28,-2.89
87186.00,0,13242,1,9.64,-19.61,-11.36,0,-9.35,0.58,-2.21
87686.00,0,10776,1,9.64,-19.61,-11.36,0,-9.35,0.58,-2.21
88186.00,0,10776,1,4.74,4.70,-5.13,0,-8.71,0.01,-1.97
88686.00,0,10776,1,4.83,5.85,-3.37,0,-8.03,-0.11,-2.29
89186.00,0,10776,1,3.72,4.37,-6.06,0,-8.26,1.48,-2.37
89928.00,0,11323,0,5.68,5.88,-7.79,0,-9.94,0.13,-2.72
90428.00,0,11323,0,5.68,5.88,-7.79,0,-9.94,0.13,-2.72
90928.00,0,11323,0,7.27,6.66,-8.92,0,-10.82,1.45,-4.42
91428.00,0,11323,0,6.67,4.53,-8.18,0,-9.53,1.94,-3.76
92291.00,0,8648,0,5.48,1.79,-4.16,0,-7.81,-0.86,-1.57
92795.00,0,8648,0,4.41,1.16,-4.76,0,-7.93,-0.56,-0.97
93295.00,0,8648,0,4.41,1.16,-4.76,0,-7.93,-0.56,-0.97
93795.00,0,8648,0,6.92,-1.51,-5.44,0,-6.66,-0.16,-1.60
94654.00,0,9421,0,8.85,-2.92,-0.80,0,-8.96,1.71,-4.05
95154.00,0,9421,0,8.85,-2.92,-0.80,0,-8.96,1.71,-4.05
95654.00,0,9421,0,10.41,-3.10,-1.94,0,-9.16,0.41,-2.87
96154.00,0,9421,0,9.58,-4.27,-2.78,0,-10.10,2.71,-2.77
97019.00,0,10457,0,9.78,-4.34,0.77,0,-5.74,7.31,-4.28
97523.00,0,10457,0,8.94,-3.74,-0.14,0,-4.46,7.21,-3.75
98023.00,0,10457,0,8.94,-3.74,-0.14,0,-4.46,7.21,-3.75
98523.00,0,10457,0,7.84,-4.88,0.06,0,-4.44,7.33,-2.33
99383.00,0,11350,0,9.22,-3.22,-1.09,0,-2.59,7.74,-3.82
99887.00,0,11350,0,7.35,-4.41,-1.67,0,-1.65,8.75,-2.67
100387.00,0,11350,0,7.35,-4.41,-1.67,0,-1.65,8.75,-2.67
100887.00,0,11350,0,8.79,-3.64,-2.72,0,-1.47,9.25,-3.99
101747.00,0,11679,0,10.43,-5.41,-0.20,0,-3.33,11.10,-5.63
102251.00,0,11679,0,10.67,-5.75,-0.81,0,-3.49,10.57,-4.96
102751.00,0,11679,0,10.67,-5.75,-0.81,0,-3.49,10.57,-4.96
103251.00,0,11679,0,11.53,-5.25,0.16,0,-3.61,9.86,-3.80
104111.00,0,9312,0,10.46,-7.29,-0.52,0,-2.97,12.84,-3.70
104615.00,0,9312,0,11.58,-5.62,-0.09,0,-2.48,10.98,-3.68
105115.00,0,9312,0,11.58,-5.62,-0.09,0,-2.48,10.98,-3.68
105615.00,0,9312,0,11.27,-6.47,-1.40,0,-5.65,12.83,-3.56
106475.00,0,7306,0,10.08,-6.45,-1.83,0,-2.11,13.23,-4.87
106979.00,0,7306,0,9.63,-6.18,-1.29,0,-2.51,11.01,-2.17
107479.00,0,7306,0,9.63,-6.18,-1.29,0,-2.51,11.01,-2.17
107979.00,0,7306,0,12.34,-6.64,0.31,0,-1.67,11.95,-1.61
108839.00,0,7384,0,10.16,-6.48,0.00,0,-8.75,5.16,-4.02
109343.00,0,7384,0,10.52,-6.55,-0.56,0,-11.46,6.36,-7.38
109843.00,0,7384,0,10.52,-6.55,-0.56,0,-11.46,6.36,-7.38
110343.00,0,7384,0,10.74,-7.71,-0.66,0,-10.78,5.60,-5.12
111203.00,0,8972,0,9.10,-3.43,0.33,0,-9.01,-1.47,-1.33
111707.00,0,8972,0,8.65,-5.12,0.47,0,-11.65,0.09,-1.25
112207.00,0,8972,0,8.65,-5.12,0.47,0,-11.65,0.09,-1.25
112707.00,0,8972,0,12.79,-2.83,2.96,0,-16.67,1.72,-6.29
113567.00,0,9879,0,6.96,0.54,-6.79,0,-9.02,-1.46,-1.11
114071.00,0,9879,0,8.85,1.42,-7.85,0,-10.73,-1.49,-2.49
114571.00,0,9879,0,8.85,1.42,-7.85,0,-10.73,-1.49,-2.49
115071.00,0,9879,0,8.21,3.94,-9.94,0,-11.66,-0.61,-1.72
115930.00,0,9310,0,7.81,1.45,-5.89,0,-8.39,-1.42,-1.95
116430.00,0,9310,0,7.81,1.45,-5.89,0,-8.39,-1.42,-1.95
116930.00,0,9310,0,3.90,1.57,-6.91,0,-8.93,-1.59,0.37
117430.00,0,9310,0,6.55,3.27,-6.34,0,-10.42,-1.39,-1.69
118295.00,0,10918,0,6.34,1.25,-6.43,0,-7.68,-1.38,-0.90
118799.00,0,10918,0,5.50,-5.50,-8.11,0,-10.96,-1.09,-1.01
119299.00,0,10918,0,5.50,-5.50,-8.11,0,-10.96,-1.09,-1.01
119799.00,0,10918,0,10.52,9.79,-6.78,0,-10.92,-2.62,1.48
120658.00,0,7786,0,2.78,8.37,-4.94,0,-8.81,-2.16,1.13
121158.00,0,7786,0,2.78,8.37,-4.94,0,-8.81,-2.16,1.13
121679.00,0,7786,1,-19.61,19.61,-10.00,0,-9.14,-0.01,-0.57
122179.00,0,7786,1,-19.61,19.61,-10.00,0,-9.14,-0.01,-0.57
123023.00,0,3263,1,9.33,1.06,-6.43,0,-9.44,-3.20,-0.64
123527.00,0,3263,1,6.64,1.21,-6.10,0,-8.32,-1.93,0.44
124027.00,0,3263,1,6.64,1.21,-6.10,0,-8.32,-1.93,0.44
124527.00,0,3263,1,8.13,-2.24,-4.91,0,-9.54,-2.19,-0.49
125385.00,0,2753,0,5.62,-3.65,-0.12,0,-7.38,-1.56,0.81
125885.00,0,2753,0,5.62,-3.65,-0.12,0,-7.38,-1.56,0.81
126385.00,0,2753,0,5.86,-3.67,0.31,0,-7.52,-1.16,-0.66
126885.00,0,2753,0,6.60,-5.17,0.04,0,-8.19,-0.20,0.66
127749.00,0,4680,0,6.66,-3.01,1.49,0,-5.71,-2.28,-0.52
128249.00,0,4680,0,6.66,-3.01,1.49,0,-5.71,-2.28,-0.52
128749.00,0,4680,0,6.37,-3.52,0.34,0,-6.90,-0.88,-0.14
129249.00,0,4680,0,8.37,-4.77,-0.02,0,-9.71,-0.03,-0.25
130114.00,0,6481,0,6.84,-4.92,0.58,0,-5.26,2.38,-3.37
130618.00,0,6481,0,6.05,-5.57,3.19,0,-2.30,3.16,-1.48
131118.00,0,6481,0,6.05,-5.57,3.19,0,-2.30,3.16,-1.48
131618.00,0,6481,0,4.90,-4.30,-0.49,0,-4.07,3.51,-1.06
132477.00,0,10609,0,5.81,-4.77,1.48,0,-3.21,3.40,-0.93
132977.00,0,10609,0,5.81,-4.77,1.48,0,-3.21,3.40,-0.93
133477.00,0,10609,0,5.23,-4.30,0.20,0,-5.28,3.98,-1.17
133977.00,0,10609,0,6.21,-4.51,2.20,0,-2.46,5.24,-1.80
134842.00,0,12254,0,6.23,-4.87,0.83,0,-4.21,3.91,-0.79
135346.00,0,12254,0,5.78,-4.20,1.57,0,-1.31,5.88,-1.90
135846.00,0,12254,0,5.78,-4.20,1.57,0,-1.31,5.88,-1.90
136346.00,0,12254,0,5.78,-5.27,0.37,0,-2.70,6.97,-1.52
137205.00,0,12592,0,6.18,-4.10,1.20,0,-1.72,4.63,-1.99
137705.00,0,12592,0,6.18,-4.10,1.20,0,-1.72,4.63,-1.99
138205.00,0,12592,0,4.73,-5.31,0.02,0,-2.55,6.95,-1.81
138705.00,0,12592,0,7.40,-4.55,0.88,0,-1.72,8.18,-2.08
139570.00,0,11145,0,5.61,-5.09,-0.01,0,-4.13,4.81,-0.71
140074.00,0,11145,0,6.13,-3.56,2.06,0,-0.31,4.91,-1.18
140574.00,0,11145,0,6.13,-3.56,2.06,0,-0.31,4.91,-1.18
141074.00,0,11145,0,5.66,-5.54,-0.77,0,-2.97,6.64,-1.36
141933.00,0,12241,0,5.98,-3.79,1.63,0,-2.09,4.92,-1.93
142433.00,0,12241,0,5.98,-3.79,1.63,0,-2.09,4.92,-1.93
142933.00,0,12241,0,4.80,-5.83,0.38,0,-2.87,7.11,-1.74
143433.00,0,12241,0,6.66,-5.86,1.36,0,-1.56,8.30,-2.65
144298.00,0,10302,0,5.51,-5.14,1.20,0,-1.85,5.74,-1.17
144802.00,0,10302,0,4.16,-5.62,1.56,0,-2.56,6.30,-3.17
145302.00,0,10302,0,4.16,-5.62,1.56,0,-2.56,6.30,-3.17
145802.00,0,10302,0,6.79,-3.86,2.66,0,-1.11,7.17,-1.63
146661.00,0,18009,0,4.75,-4.93,2.77,0,-0.51,7.47,-2.63
147161.00,0,18009,0,4.75,-4.93,2.77,0,-0.51,7.47,-2.63
147661.00,0,18009,0,6.15,-5.71,2.36,0,-2.12,7.76,-0.69
148161.00,0,18009,0,8.53,-6.40,2.49,0,-1.82,10.31,-3.07
149026.00,0,13596,0,4.91,-4.81,0.74,0,-2.97,6.31,-1.81
149530.00,0,13596,0,6.41,-4.66,3.13,0,-1.23,7.62,-2.30
150030.00,0,13596,0,6.41,-4.66,3.13,0,-1.23,7.62,-2.30
150530.00,0,13596,0,5.33,-6.62,2.30,0,-3.25,8.90,-1.39
151389.00,0,13914,0,4.29,-3.85,1.96,0,-0.35,5.29,-1.87
151889.00,0,13914,0,4.29,-3.85,1.96,0,-0.35,5.29,-1.87
152389.00,0,13914,0,4.84,-5.04,2.43,0,-0.99,6.96,-2.07
152889.00,0,13914,0,6.78,-4.47,1.92,0,-1.69,8.79,-2.65
153754.00,0,10332,0,4.49,-4.75,1.54,0,-0.95,6.34,-0.64
154258.00,0,10332,0,4.88,-4.74,2.56,0,-1.02,6.69,-3.04
154758.00,0,10332,0,4.88,-4.74,2.56,0,-1.02,6.69,-3.04
155258.00,0,10332,0,5.18,-6.17,2.48,0,-3.33,8.90,-1.59
155785.00,0,10332,0,6.38,-5.61,2.66,1,8.38,4.64,-15.43
156285.00,0,12089,0,6.38,-5.61,2.66,1,8.38,4.64,-15.43
156785.00,0,12089,0,8.76,-6.71,3.41,1,5.10,9.61,-1.23
157285.00,0,12089,0,7.50,-6.68,2.76,1,-0.52,9.16,-0.10
157785.00,0,12089,0,9.34,-7.15,3.51,1,-13.28,12.85,-3.46
158527.00,0,12470,0,7.02,-5.93,1.59,0,0.10,6.16,-2.08
159027.00,0,12470,0,7.02,-5.93,1.59,0,0.10,6.16,-2.08
159527.00,0,12470,0,7.68,-7.00,3.52,0,-4.53,9.22,0.22
160027.00,0,12470,0,6.52,-6.70,2.07,0,-2.02,9.58,-0.08
161399.00,0,13492,0,3.42,-4.59,5.53,1,-9.71,-4.30,-9.73
161899.00,0,13492,0,3.42,-4.59,5.53,1,-9.71,-4.30,-9.73
162399.00,0,13492,0,9.09,-5.77,3.38,1,3.16,8.45,2.84
163254.00,0,17748,0,5.31,-3.83,3.04,1,-1.74,5.23,-0.63
163758.00,0,17748,0,5.21,-4.72,2.56,1,-3.34,6.67,-0.63
164258.00,0,17748,0,5.21,-4.72,2.56,1,-3.34,6.67,-0.63
164758.00,0,17748,0,5.63,-5.80,4.03,0,-2.78,6.54,-0.98
165617.00,0,17033,0,6.99,-6.12,2.43,0,1.46,9.02,-2.74
166117.00,0,17033,0,6.99,-6.12,2.43,0,1.46,9.02,-2.74
166617.00,0,17033,0,7.58,-4.52,1.25,0,-1.18,7.82,-3.97
167117.00,0,17033,0,8.63,-5.89,0.97,0,-0.42,7.12,-3.45
167981.00,0,18418,0,8.51,-6.26,-0.99,0,-5.31,10.80,-4.82
168481.00,0,18418,0,8.51,-6.26,-0.99,0,-5.31,10.80,-4.82
168981.00,0,18418,0,10.64,-6.23,-1.35,0,-4.81,11.46,-3.62
169481.00,0,18418,0,9.13,-5.71,-0.68,0,0.74,8.92,-3.53
170346.00,0,16762,0,8.86,-6.78,-0.97,0,-0.45,9.27,-3.32
170850.00,0,16762,0,11.22,-5.90,0.07,0,-0.53,10.69,-4.14
171350.00,0,16762,0,11.22,-5.90,0.07,0,-0.53,10.69,-4.14
171850.00,0,16762,0,8.16,-7.42,-0.85,0,-1.38,10.59,-3.34
172710.00,0,14671,0,7.73,-4.82,-2.98,0,-3.68,9.62,-5.28
173214.00,0,14671,0,8.67,-7.77,-5.13,0,-4.68,9.38,-6.12
173714.00,0,14671,0,8.67,-7.77,-5.13,0,-4.68,9.38,-6.12
174214.00,0,14671,0,8.22,-6.21,-2.24,0,-6.35,6.44,-5.47
175074.00,0,12113,0,10.01,-9.21,-4.55,0,-7.59,0.12,-3.51
175578.00,0,12113,0,10.81,-4.37,-2.16,0,-10.56,1.37,-5.43
176078.00,0,12113,0,10.81,-4.37,-2.16,0,-10.56,1.37,-5.43
176578.00,0,12113,0,6.87,-2.66,-6.96,0,-10.05,1.36,-5.41
177437.00,0,14054,0,11.69,-0.08,-12.44,0,-13.57,1.03,-5.10
177937.00,0,14054,0,11.69,-0.08,-12.44,0,-13.57,1.03,-5.10
178437.00,0,14054,0,8.09,0.37,-10.75,0,-12.19,-0.24,-3.62
178937.00,0,14054,0,9.12,1.94,-8.89,0,-10.76,1.07,-6.37
179802.00,0,12520,0,8.75,1.47,-10.51,0,-12.33,0.23,-3.92
180306.00,0,12520,0,9.57,0.91,-13.90,0,-12.79,-0.48,-3.34
180806.00,0,12520,0,9.57,0.91,-13.90,0,-12.79,-0.48,-3.34
181306.00,0,12520,0,9.94,0.45,-9.87,0,-12.74,-0.78,-2.89
182676.00,0,18521,1,-19.61,-19.18,-19.61,0,-10.69,2.32,-2.19
183176.00,0,18521,1,-19.61,-19.18,-19.61,0,-10.69,2.32,-2.19
183676.00,0,18521,1,6.19,7.96,-7.28,0,-13.41,1.74,-5.38
184530.00,0,18225,1,7.23,3.65,-7.90,0,-10.89,-1.37,-2.38
185034.00,0,18225,1,5.72,4.39,-11.46,0,-12.28,-1.81,-1.41
185534.00,0,18225,1,5.72,4.39,-11.46,0,-12.28,-1.81,-1.41
186034.00,0,18225,0,2.84,6.06,-5.75,0,-11.50,-0.18,-0.20
186893.00,0,14980,0,4.98,6.43,-9.15,0,-11.54,-3.80,-0.67
187393.00,0,14980,0,4.98,6.43,-9.15,0,-11.54,-3.80,-0.67
187893.00,0,14980,0,6.90,5.43,-9.56,0,-11.62,-1.78,-0.98
188393.00,0,14980,0,4.98,4.91,-9.54,0,-10.65,-2.69,-1.82
189257.00,0,13121,0,9.58,3.46,-10.03,0,-10.45,0.79,-2.94
189757.00,0,13121,0,9.58,3.46,-10.03,0,-10.45,0.79,-2.94
190257.00,0,13121,0,4.97,2.70,-11.20,0,-10.96,2.32,-2.46
190757.00,0,13121,0,7.30,4.37,-7.57,0,-11.85,2.57,-0.58
191621.00,0,21543,0,7.06,4.19,-10.59,0,-12.64,0.77,-0.88
192121.00,0,21543,0,7.06,4.19,-10.59,0,-12.64,0.77,-0.88
192621.00,0,21543,0,5.99,3.02,-8.89,0,-10.32,2.52,-0.75
193121.00,0,21543,0,6.29,4.87,-8.12,0,-11.05,1.92,-2.69
193986.00,0,18547,0,8.07,2.55,-10.11,0,-11.56,3.42,-1.70
194490.00,0,18547,0,7.34,3.18,-7.07,0,-8.17,4.01,-4.19
194990.00,0,18547,0,7.34,3.18,-7.07,0,-8.17,4.01,-4.19
195490.00,0,18547,0,4.94,0.74,-9.53,0,-7.97,5.44,-2.01
196350.00,0,14817,0,7.96,3.91,-7.58,0,-7.67,5.21,-4.44
196850.00,0,14817,0,7.96,3.91,-7.58,0,-7.67,5.21,-4.44
197350.00,0,14817,0,4.19,1.02,-6.22,0,-6.01,3.66,-2.62
197850.00,0,14817,0,3.09,1.43,-3.79,0,-5.46,2.72,-3.01
