Time elapsed, Glow State, Visible Light, Right Sleeve State, Right X Acc, Right Y Acc, Right Z Acc, Left Sleeve State, Left X Acc, Left Y Acc, Left Z Acc
47828.00,1,142,0,9.41,-2.14,-2.82,0,-4.23,5.10,-4.87
48333.00,1,142,0,9.69,-3.28,0.01,0,-6.91,6.76,-8.31
48833.00,1,142,0,9.69,-3.28,0.01,0,-6.91,6.76,-8.31
49687.00,0,442,0,9.31,-2.71,-2.33,0,-1.74,4.97,-6.27
50192.00,0,442,0,8.94,-4.11,-0.95,0,-4.49,7.28,-4.45
50697.00,0,442,0,9.82,-2.06,-0.21,0,-3.91,6.87,-5.71
51202.00,0,442,0,10.38,-2.54,-0.08,0,-4.93,6.90,-5.59
52051.00,1,239,0,11.57,-2.81,-7.92,0,-2.04,7.14,-7.61
52556.00,1,239,0,8.92,-0.89,-6.88,0,-3.82,6.34,-7.48
53056.00,1,239,0,8.92,-0.89,-6.88,0,-3.82,6.34,-7.48
53556.00,1,239,0,8.93,-0.42,-1.86,0,-3.23,8.16,-4.47
54415.00,0,386,0,7.35,-5.00,-9.07,0,-4.19,4.57,-6.19
54920.00,0,386,0,7.82,-2.27,-6.26,0,-6.34,2.52,-1.66
55425.00,0,386,0,7.36,-0.25,-7.28,0,-9.61,-1.44,-5.07
55930.00,0,386,0,6.87,0.65,-7.02,0,-9.61,0.39,-3.74
56779.00,0,3335,0,7.02,1.10,-7.04,0,-9.14,4.22,-5.28
57284.00,0,3335,0,7.37,-0.34,-6.91,0,-6.62,5.59,-1.95
57789.00,0,3335,0,6.00,1.10,-7.93,0,-3.93,5.97,1.46
58294.00,0,3335,0,6.84,0.74,-8.63,0,-11.39,5.67,3.00
59143.00,0,8581,0,6.06,0.24,-7.86,0,-2.17,7.12,2.72
59648.00,0,8581,0,5.55,-0.97,-9.49,0,-3.46,5.34,0.11
60153.00,0,8581,0,7.04,-0.43,-10.58,0,-8.52,6.01,0.68
60658.00,0,8581,0,6.91,-1.51,-7.25,0,-6.24,7.85,2.03
61508.00,0,6740,0,6.12,1.19,-7.63,0,-6.60,2.18,-6.45
62012.00,0,6740,0,5.65,-0.35,-9.05,0,-6.20,8.52,-3.32
62512.00,0,6740,0,5.65,-0.35,-9.05,0,-6.20,8.52,-3.32
63012.00,0,6740,0,7.22,1.19,-9.74,0,-5.06,10.82,-5.33
63872.00,0,40611,0,3.62,2.62,-5.96,0,-0.31,7.27,-2.65
64377.00,0,40611,0,4.84,1.93,-7.26,0,-0.47,8.01,-2.60
64882.00,0,40611,0,2.08,3.85,-6.82,0,-2.00,8.15,-4.84
65387.00,0,40611,0,3.51,2.01,-6.61,0,-3.32,7.81,-0.89
66236.00,0,37615,0,8.36,2.81,-10.53,0,-2.07,11.46,-2.26
66740.00,0,37615,0,7.74,2.77,-11.57,0,-3.31,14.89,-2.62
67245.00,0,37615,0,6.54,2.68,-8.30,0,-0.73,11.60,0.32
67750.00,0,37615,0,8.86,2.45,-8.91,0,-3.19,10.30,-1.92
68599.00,0,38152,0,7.30,2.16,-10.82,0,-3.65,12.41,-4.39
69104.00,0,38152,0,9.68,0.07,-10.71,0,1.17,12.30,-3.23
69609.00,0,38152,0,6.74,3.03,-8.64,0,0.73,10.46,-2.59
70114.00,0,38152,0,5.08,1.52,-6.02,0,-1.27,6.69,-0.37
70963.00,0,39579,0,5.01,2.11,-10.07,0,1.27,11.00,-1.46
71468.00,0,39579,0,4.67,2.98,-5.58,0,-2.18,7.37,-1.01
71973.00,0,39579,0,3.62,0.84,-4.41,0,-3.76,4.40,-0.10
72478.00,0,39579,0,4.41,0.48,-3.42,0,-0.94,5.28,-1.19
73328.00,0,38458,0,5.41,1.81,-5.74,0,-0.84,7.10,-0.88
73833.00,0,38458,0,2.89,0.30,-2.96,0,-2.54,3.62,0.24
74333.00,0,38458,0,2.89,0.30,-2.96,0,-2.54,3.62,0.24
74833.00,0,38458,0,5.44,0.33,-4.97,0,-0.38,7.13,-2.30
75691.00,0,38820,0,3.35,-0.06,-3.96,0,-0.96,5.22,-0.60
76196.00,0,38820,0,4.81,-0.58,-4.15,0,-2.24,6.67,-1.92
76701.00,0,38820,0,4.72,0.48,-6.74,0,-3.35,7.79,-1.65
77206.00,0,38820,0,7.70,-0.02,-9.50,0,-1.07,11.81,-2.41
78055.00,0,40449,0,8.07,-0.55,-6.67,0,-1.27,10.12,-2.78
78560.00,0,40449,0,5.15,-0.29,-6.86,0,-3.26,7.69,-0.87
79065.00,0,40449,0,6.24,0.55,-5.69,0,-1.19,7.83,-2.50
79570.00,0,40449,0,5.43,0.96,-7.99,0,-3.02,8.47,-2.11
80419.00,0,26127,0,4.50,0.88,-5.12,0,-0.88,5.75,-0.30
80924.00,0,26127,0,4.75,0.85,-4.42,0,0.66,5.39,-0.57
81429.00,0,26127,0,4.47,1.05,-4.75,0,-1.56,4.82,-1.09
81934.00,0,26127,0,5.83,-0.22,-4.69,0,-0.51,6.47,-0.61
82783.00,0,38923,0,5.83,1.26,-8.34,0,-19.61,3.10,-19.61
83798.00,0,38923,0,5.71,2.25,-5.49,1,-1.11,8.23,3.62
84303.00,0,38923,0,4.91,0.35,-5.48,1,-19.61,-1.15,-8.72
85147.00,0,40419,0,5.79,3.00,-9.32,1,3.85,8.32,0.53
85652.00,0,40419,0,6.05,3.58,-9.83,1,0.17,11.41,-1.70
86157.00,0,40419,0,5.01,2.72,-8.52,1,0.86,8.85,-1.31
86664.00,0,40419,0,3.40,3.22,-6.56,0,-2.53,7.90,-1.20
87511.00,0,38623,0,6.94,5.17,-5.01,0,-0.98,11.92,-3.10
88016.00,0,38623,0,5.87,2.52,-10.23,0,-0.59,11.09,-1.18
88521.00,0,38623,0,5.32,3.69,-7.95,0,-2.15,9.18,-2.35
89026.00,0,38623,0,4.99,2.32,-4.38,0,-1.62,5.84,-0.22
89875.00,0,39759,0,5.08,3.95,-10.92,0,-2.31,11.29,-1.71
90380.00,0,39759,0,5.07,3.83,-9.26,0,-2.45,9.57,-1.56
90885.00,0,39759,0,3.76,2.54,-5.20,0,-2.69,5.94,-0.28
91390.00,0,39759,0,2.91,1.47,-3.28,0,-1.11,4.40,-0.44
92239.00,0,40626,0,6.22,4.12,-7.59,0,-0.57,10.20,-2.22
92744.00,0,40626,0,5.43,2.10,-6.56,0,-0.19,7.50,-1.37
93244.00,0,40626,0,5.43,2.10,-6.56,0,-0.19,7.50,-1.37
93744.00,0,40626,0,2.27,1.36,-3.81,0,-0.27,3.65,-1.08
94603.00,0,33394,0,5.80,3.04,-9.17,0,1.39,9.34,-2.02
95108.00,0,33394,0,3.50,3.31,-6.68,0,-2.30,6.49,-1.39
95613.00,0,33394,0,4.82,1.68,-6.56,0,-1.03,7.23,-0.23
96118.00,0,33394,0,4.09,-0.50,-4.62,0,-0.78,5.21,-1.33
96967.00,0,37212,0,7.15,2.06,-8.89,0,0.33,11.06,-2.50
97472.00,0,37212,0,4.82,1.97,-10.08,0,1.34,9.62,-2.28
97977.00,0,37212,0,4.11,2.97,-4.15,0,-2.97,5.38,-0.07
98482.00,0,37212,0,4.10,1.41,-3.78,0,-3.21,4.72,0.12
99331.00,0,35184,0,4.90,3.35,-8.72,0,1.45,9.37,-2.59
99836.00,0,35184,0,3.89,3.86,-4.75,0,-2.00,6.98,-1.24
100341.00,0,35184,0,3.83,1.00,-3.51,0,-2.32,4.44,0.07
100846.00,0,35184,0,4.50,0.71,-4.12,0,-3.56,6.04,-1.21
101695.00,0,35966,0,3.38,1.79,-3.00,0,-0.63,3.21,-1.31
102200.00,0,35966,0,3.52,0.68,-3.67,0,-0.98,3.75,-0.52
102705.00,0,35966,0,6.15,1.12,-4.32,0,-3.03,7.87,-2.47
103210.00,0,35966,0,6.56,1.67,-7.79,0,-4.87,8.71,-1.37
104059.00,0,38894,0,3.47,0.42,-4.61,0,-2.42,4.98,-0.67
104564.00,0,38894,0,5.74,1.15,-4.50,0,-1.74,6.50,-2.24
105069.00,0,38894,0,6.45,1.63,-7.73,0,-3.75,7.46,-1.44
105574.00,0,38894,0,7.52,2.23,-8.31,0,-2.85,10.01,-3.01
106423.00,0,38768,0,6.92,0.07,-4.48,0,-1.97,6.88,-1.96
106928.00,0,38768,0,5.11,1.90,-7.20,0,-4.64,8.01,-0.72
107433.00,0,38768,0,7.09,1.05,-7.85,0,-2.80,9.97,-2.92
107938.00,0,38768,0,6.90,1.03,-8.90,0,-3.58,10.35,-1.36
108787.00,0,29726,0,3.00,0.87,-6.60,0,-1.88,7.67,-1.36
109802.00,0,29726,1,19.61,-19.59,-2.07,0,-2.51,8.20,-1.23
110307.00,0,29726,1,7.64,5.24,-2.65,0,-0.49,8.35,-1.73
111151.00,0,7113,1,4.29,2.74,-8.66,0,-0.96,8.31,-1.49
111656.00,0,7113,1,3.82,2.79,-5.40,0,-2.91,6.00,-0.35
112161.00,0,7113,1,4.22,4.21,-2.42,0,-0.50,6.37,-1.51
112668.00,0,7113,0,5.85,1.74,-5.85,0,-2.00,7.66,0.85
113515.00,0,6672,0,3.87,2.26,-4.61,0,-0.71,5.22,0.63
114020.00,0,6672,0,4.95,1.64,-3.33,0,-0.28,5.56,-0.36
114520.00,0,6672,0,4.95,1.64,-3.33,0,-0.28,5.56,-0.36
115020.00,0,6672,0,2.82,1.88,-5.67,0,-2.13,5.98,0.50
115879.00,0,19025,0,2.85,1.74,-1.98,0,-1.11,3.16,-0.28
116384.00,0,19025,0,2.47,1.24,-5.75,0,-1.28,5.57,-0.21
116889.00,0,19025,0,6.21,2.31,-6.15,0,-1.47,9.05,-2.23
117394.00,0,19025,0,6.37,2.52,-10.50,0,-2.45,11.72,-1.87
118243.00,0,35290,0,2.14,1.35,-6.32,0,-1.90,6.38,-0.61
118748.00,0,35290,0,5.06,2.05,-6.46,0,-1.80,8.20,-1.26
119253.00,0,35290,0,4.05,2.10,-8.48,0,-2.30,9.35,-0.98
119758.00,0,35290,0,6.86,3.28,-9.77,0,-2.65,12.23,-2.78
120607.00,0,35425,0,4.56,1.24,-4.89,0,0.09,7.07,-1.12
121112.00,0,35425,0,3.71,2.01,-6.76,0,-3.54,6.80,-0.29
121617.00,0,35425,0,6.46,2.61,-7.85,0,-3.38,10.58,-2.33
122122.00,0,35425,0,5.90,2.11,-10.77,0,-2.36,11.50,-1.70
122971.00,0,37528,0,2.64,4.75,-5.66,0,-1.03,6.92,-0.19
123476.00,0,37528,0,4.87,4.66,-3.01,0,-1.56,7.44,-1.64
123981.00,0,37528,0,4.32,3.56,-4.87,0,-1.24,6.55,0.37
124486.00,0,37528,0,5.27,3.64,-3.31,0,-1.08,7.02,-0.65
125335.00,0,35039,0,3.45,4.04,-7.53,0,-2.04,7.08,-0.05
125840.00,0,35039,0,3.26,4.36,-4.97,0,1.57,7.18,1.48
126345.00,0,35039,0,3.07,4.69,-3.45,0,-1.92,6.92,1.21
126850.00,0,35039,0,1.93,3.54,-3.91,0,-0.72,5.06,-0.05
127699.00,0,34714,0,5.34,5.18,-10.01,0,0.20,11.45,-2.08
128204.00,0,34714,0,2.98,6.17,-8.13,0,-1.39,9.93,-1.43
128709.00,0,34714,0,4.32,4.36,-7.33,0,-2.27,8.13,-0.62
129214.00,0,34714,0,2.06,3.42,-1.83,0,-0.37,3.80,0.31
130063.00,0,33858,0,4.03,6.52,-7.17,0,-0.66,9.83,-2.33
130568.00,0,33858,0,5.41,3.15,-8.84,0,-0.61,8.46,-1.04
131074.00,0,33858,0,2.98,2.24,-5.06,0,-0.05,4.34,-0.39
131579.00,0,33858,0,1.09,3.35,-3.72,0,-0.71,4.53,0.38
132427.00,0,38068,0,4.31,3.62,-10.59,0,2.39,9.67,-2.60
132932.00,0,38068,0,1.14,5.43,-7.31,0,-0.26,6.34,-0.44
133437.00,0,38068,0,2.07,2.72,-3.77,0,-1.30,4.93,0.50
133942.00,0,38068,0,2.89,2.81,-3.52,0,-0.39,4.79,0.01
134791.00,0,35207,0,4.95,5.10,-9.17,0,-0.74,11.84,-2.82
135296.00,0,35207,0,4.15,1.70,-6.03,0,-2.74,6.31,-0.71
135801.00,0,35207,0,4.48,2.08,-2.29,0,0.52,4.27,0.14
136306.00,0,35207,0,1.40,2.20,-4.06,0,-0.59,4.25,0.79
137155.00,0,37545,0,2.42,5.59,-11.10,0,1.88,11.04,-1.83
137660.00,0,37545,0,2.90,3.59,-7.33,0,-0.99,7.24,-2.55
138165.00,0,37545,0,3.15,2.87,-5.88,0,-0.90,6.33,-0.16
138670.00,0,37545,0,4.23,2.00,-3.14,0,0.29,4.55,0.09
139519.00,0,38662,0,6.59,5.24,-7.93,0,1.82,12.38,-4.40
140024.00,0,38662,0,3.41,4.29,-11.82,0,0.91,12.30,-2.32
140529.00,0,38662,0,4.87,4.99,-9.28,0,3.01,11.59,-3.16
141034.00,0,38662,0,4.56,3.28,-11.48,0,2.35,11.42,-2.03
141883.00,0,35823,0,6.82,6.12,-15.05,0,-3.06,15.22,-3.99
142388.00,0,35823,0,4.34,2.89,-7.74,0,-0.13,10.40,-2.80
142893.00,0,35823,0,3.65,5.63,-11.44,0,0.20,10.67,-1.58
143398.00,0,35823,0,2.89,4.89,-12.45,0,0.56,13.01,-2.89
144247.00,0,37083,0,5.36,2.89,-9.67,0,-1.28,10.02,-1.98
144752.00,0,37083,0,6.63,5.29,-12.68,0,-1.27,12.91,-2.73
145257.00,0,37083,0,5.05,3.35,-10.97,0,-2.53,14.65,-2.13
145762.00,0,37083,0,6.79,4.69,-7.27,0,-0.53,7.18,-0.30
146611.00,0,24970,0,12.93,9.11,-4.16,0,-1.20,12.11,-3.04
147116.00,0,24970,0,19.61,-2.45,-6.39,0,-2.25,9.33,-1.21
147616.00,0,24970,0,19.61,-2.45,-6.39,0,-2.25,9.33,-1.21
148137.00,0,24970,1,6.64,-19.61,-17.41,0,-1.02,8.19,-1.93
148976.00,0,28523,1,4.12,4.47,-6.14,0,0.73,8.01,-1.69
149481.00,0,28523,1,5.24,3.00,-6.23,0,-1.80,7.70,-2.71
149986.00,0,28523,1,4.29,2.18,-7.32,0,-3.77,8.10,0.14
150491.00,0,28523,1,4.84,6.82,-5.29,0,-0.86,9.43,-2.66
151342.00,0,41635,0,3.30,1.50,-5.99,0,-1.10,6.00,-3.38
151847.00,0,41635,0,4.37,3.47,-6.90,0,-0.07,6.76,-0.61
152352.00,0,41635,0,1.67,3.34,-6.07,0,0.08,4.48,-1.16
152857.00,0,41635,0,3.23,1.64,-4.05,0,-0.46,4.10,-0.05
153704.00,0,33720,0,3.82,4.95,-11.79,0,-1.47,10.79,-2.70
154209.00,0,33720,0,7.31,5.52,-7.50,0,3.20,10.45,-2.33
154714.00,0,33720,0,5.55,2.63,-8.44,0,1.78,8.11,-0.53
155219.00,0,33720,0,3.68,2.62,-3.88,0,0.32,4.03,-0.60
156068.00,0,29310,0,4.98,5.74,-7.53,0,7.57,10.94,-0.52
156573.00,0,29310,0,2.83,6.43,-10.89,0,3.34,11.85,-2.32
157078.00,0,29310,0,2.31,4.02,-6.42,0,-0.85,6.53,-2.55
157583.00,0,29310,0,3.81,2.74,-3.84,0,-0.47,5.52,-1.32
158432.00,0,29335,0,3.59,6.30,-12.38,0,1.36,13.98,-2.77
158937.00,0,29335,0,6.11,5.31,-8.45,0,1.83,11.66,-2.02
159442.00,0,29335,0,4.46,4.00,-10.21,0,1.00,10.61,-0.87
159947.00,0,29335,0,3.24,4.23,-6.85,0,-0.43,6.72,-2.25
160796.00,0,34337,0,7.10,3.60,-11.18,0,-0.96,15.39,-4.14
161301.00,0,34337,0,4.41,3.51,-12.11,0,-1.37,11.39,-1.23
161806.00,0,34337,0,1.42,6.70,-18.41,0,-0.45,13.51,-3.07
162311.00,0,34337,0,3.94,2.68,-7.51,0,1.60,9.23,0.70
163160.00,0,34293,0,8.23,1.64,-9.45,0,1.74,9.95,-0.62
163665.00,0,34293,0,6.15,5.46,-7.53,0,5.11,11.26,-1.88
164170.00,0,34293,0,2.06,7.14,-12.29,0,0.59,12.17,-1.72
164675.00,0,34293,0,3.02,2.98,-6.64,0,-1.42,6.82,-2.27
165524.00,0,33222,0,7.65,6.49,-5.13,0,4.80,12.19,-2.51
166029.00,0,33222,0,1.58,8.84,-12.33,0,-1.18,11.28,-2.09
166534.00,0,33222,0,3.75,2.77,-6.17,0,-1.01,6.11,-1.95
167039.00,0,33222,0,2.63,0.94,-3.04,0,-1.37,3.26,0.95
167888.00,0,34726,0,3.79,4.15,-9.54,0,1.95,9.47,-0.54
168393.00,0,34726,0,3.55,2.22,-3.79,0,0.76,3.86,-1.09
168898.00,0,34726,0,1.92,2.14,-3.10,0,0.07,3.69,0.24
169403.00,0,34726,0,3.41,1.52,-4.14,0,-1.26,5.39,-1.01
170253.00,0,36449,0,1.45,1.60,-3.17,0,0.36,3.36,-0.21
170758.00,0,36449,0,1.13,0.89,-3.81,0,-0.81,3.70,0.90
171263.00,0,36449,0,4.01,1.22,-3.51,0,-0.87,5.45,-0.79
171768.00,0,36449,0,3.85,3.42,-8.01,0,-3.04,8.78,-0.24
172617.00,0,40471,0,3.44,2.04,-6.47,0,-3.15,7.24,-0.34
173122.00,0,40471,0,6.14,3.30,-7.79,0,-2.64,10.21,-2.15
173627.00,0,40471,0,6.68,2.61,-11.20,0,-0.35,13.79,-0.36
174132.00,0,40471,0,7.75,4.87,-13.59,0,19.53,16.57,-15.11
175491.00,0,39533,0,6.41,2.68,-8.49,1,8.12,10.65,2.55
175996.00,0,39533,0,7.10,3.62,-10.64,1,2.60,12.18,1.20
176501.00,0,39533,0,6.36,2.27,-10.76,1,-2.89,11.03,-0.39
177345.00,0,40431,0,3.32,1.70,-6.35,1,-2.71,6.74,0.56
177850.00,0,40431,0,5.28,2.18,-8.26,1,-3.14,9.73,-3.28
178357.00,0,40431,0,6.05,2.48,-11.34,0,-2.28,11.92,-1.60
178862.00,0,40431,0,7.69,2.88,-12.04,0,-0.45,13.64,-3.18
179709.00,0,40054,0,6.15,1.26,-7.04,0,-2.32,9.10,-2.41
180214.00,0,40054,0,5.64,1.63,-8.87,0,-3.34,9.93,-0.82
180719.00,0,40054,0,7.48,2.56,-11.43,0,-2.07,13.61,-3.82
181224.00,0,40054,0,5.47,3.74,-8.90,0,-2.69,10.80,-1.73
182073.00,0,39410,0,4.64,2.44,-8.09,0,-3.71,9.22,-1.33
182578.00,0,39410,0,7.40,3.34,-12.22,0,-3.16,13.31,-4.16
183083.00,0,39410,0,6.39,3.19,-11.19,0,-3.07,11.50,-2.11
183588.00,0,39410,0,8.57,3.50,-9.93,0,-1.57,12.51,-2.90
184437.00,0,39104,0,6.60,1.49,-8.23,0,-1.82,10.43,-2.09
184942.00,0,39104,0,6.95,2.01,-10.79,0,-2.30,12.16,-1.47
185447.00,0,39104,0,7.64,3.06,-10.85,0,-1.64,12.60,-2.99
185952.00,0,39104,0,5.72,3.58,-8.83,0,-1.84,10.77,-1.61
186801.00,0,40180,0,4.74,1.45,-7.51,0,-3.25,7.94,-0.30
187306.00,0,40180,0,6.48,2.27,-7.24,0,-2.73,9.71,-2.16
187811.00,0,40180,0,6.30,1.65,-8.23,0,-3.37,10.40,-1.13
188316.00,0,40180,0,7.28,2.16,-8.69,0,-2.56,10.69,-2.22
189165.00,0,40737,0,4.96,0.18,-4.53,0,-1.51,5.88,-1.26
189670.00,0,40737,0,3.41,1.10,-6.27,0,-2.89,7.43,-0.30
190175.00,0,40737,0,5.83,1.32,-6.21,0,-2.54,9.01,-2.05
190680.00,0,40737,0,4.85,2.42,-9.62,0,-3.07,10.03,-1.21
191531.00,0,40091,0,3.41,1.47,-6.18,0,-2.12,5.97,0.21
192036.00,0,40091,0,6.31,0.38,-5.72,0,-1.60,9.00,-1.46
192541.00,0,40091,0,1.92,3.57,-6.50,0,-2.63,7.20,-0.18
193046.00,0,40091,0,6.15,1.90,-7.47,0,-3.62,9.17,-1.85
193894.00,0,40225,0,4.78,1.47,-4.80,0,-0.91,5.26,0.11
194399.00,0,40225,0,2.97,2.37,-6.54,0,-2.95,6.95,0.86
194904.00,0,40225,0,6.21,1.71,-7.88,0,-3.47,9.79,-2.38
195409.00,0,40225,0,5.15,1.91,-8.51,0,-3.10,9.45,-0.91
196258.00,0,41070,0,2.66,1.67,-5.24,0,-2.15,6.30,0.72
196758.00,0,41070,0,2.66,1.67,-5.24,0,-2.15,6.30,0.72
197258.00,0,41070,0,5.30,1.14,-5.49,0,-2.71,8.13,-1.54
197758.00,0,41070,0,6.78,1.35,-8.10,0,-4.03,8.88,-0.50
198622.00,0,39072,0,5.23,1.18,-5.03,0,-1.43,6.80,-0.68
199127.00,0,39072,0,5.16,1.05,-6.84,0,-3.13,7.90,-0.23
199632.00,0,39072,0,6.59,1.53,-6.68,0,-2.76,9.09,-1.96
200137.00,0,39072,0,6.17,1.55,-8.75,0,-2.22,9.66,-0.42
200986.00,0,38352,0,3.01,1.14,-4.89,0,-1.92,5.44,0.45
201491.00,0,38352,0,5.01,1.73,-5.97,0,-2.33,7.67,-1.72
201996.00,0,38352,0,4.35,1.31,-7.89,0,-3.59,7.95,-0.49
202501.00,0,38352,0,5.75,2.23,-7.15,0,-2.94,9.50,-1.70
